bom_id,ver,reg_date,item,oper,part_id,qty,tole,reason,supp,remark,
	NL060022  ,	 A,	,	4,	2200,	1091A07C21               ,	81.166,	0.150,	99        ,	          ,	,
	NL060022  ,	 A,	,	5,	2300,	1081G1250B               ,	0.174,	4.000,	          ,	          ,	,
	NL060022  ,	 A,	,	6,	2410,	1101L70545               ,	60.000,	3.000,	          ,	          ,	,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	1,	2070,	121101044A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	2,	2430,	1011TR518A               ,	8.088,	0.600,	,	          ,	,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	3,	2070,	1071P62022               ,	9.726,	7.000,	,	          ,	,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	4,	2200,	1091A07C21               ,	63.960,	0.150,	85        ,	          ,	0.7 mil 2N Au                           ,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	5,	2300,	10819240H6               ,	0.379,	4.000,	,	          ,	,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	6,	2410,	1101L70545               ,	78.000,	3.000,	,	          ,	,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	1,	2070,	1071P20251               ,	2.358,	15.000,	,	          ,	,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	2,	2200,	1091A10C41               ,	108.900,	0.150,	84        ,	          ,	,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	3,	2300,	1081352003               ,	0.275,	4.000,	,	          ,	,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	4,	2410,	1101L70535               ,	48.000,	3.000,	,	          ,	                                        ,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	5,	2430,	1011TR058B               ,	5.238,	0.600,	,	          ,	,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	6,	2070,	121100447A               ,	1000.000,	0.900,	0.360     ,	          ,	,
	EA096008  ,	 D,	2019/11/8 上午 12:00:00,	1,	2070,	121101362A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EA096008  ,	 D,	2019/11/8 上午 12:00:00,	2,	2430,	1011TR518A               ,	8.088,	0.600,	          ,	          ,	,
	EA096008  ,	 D,	2019/11/8 上午 12:00:00,	3,	2070,	1071P62022               ,	9.362,	15.000,	          ,	          ,	,
	EA096008  ,	 D,	2019/11/8 上午 12:00:00,	4,	2130,	1071F310JB               ,	1.932,	14.000,	          ,	          ,	,
	EA096008  ,	 D,	2019/11/8 上午 12:00:00,	5,	2200,	1091A07C21               ,	84.460,	0.150,	105       ,	          ,	,
	EA096008  ,	 D,	2019/11/8 上午 12:00:00,	6,	3200,	1091A09C21               ,	174.000,	0.150,	158       ,	          ,	,
	EA096008  ,	 D,	2019/11/8 上午 12:00:00,	7,	2300,	10819240H6               ,	0.379,	4.000,	          ,	          ,	,
	EA096008  ,	 D,	2019/11/8 上午 12:00:00,	8,	2410,	1101L70545               ,	96.000,	3.000,	          ,	          ,	,
	EA096008  ,	 D,	2019/11/8 上午 12:00:00,	9,	2070,	SUBMATWBU037             ,	1000.000,	0.800,	,	          ,	DIE1 150um;12 ;6202CX0;K101AP1E-A       ,
	EA096008  ,	 D,	2019/11/8 上午 12:00:00,	10,	2130,	SUBMATWBU038             ,	1000.000,	0.800,	,	          ,	DIE2 150um;12 ;EM310JP;IS43TR16K01S2-RDL,
	NC090C40  ,	 B,	2018/6/14 上午 12:00:00,	1,	2070,	1071P20251               ,	1.159,	15.000,	,	          ,	,
	NC090C40  ,	 B,	2018/6/14 上午 12:00:00,	2,	2200,	1091A07C21               ,	139.180,	0.150,	95        ,	          ,	0.7 2N                                  ,
	NC090C40  ,	 B,	2018/6/14 上午 12:00:00,	3,	2300,	1081125006               ,	0.231,	4.000,	,	          ,	L TYPE                                  ,
	NC090C40  ,	 B,	2018/6/14 上午 12:00:00,	4,	2410,	1101L70545               ,	90.000,	3.000,	,	          ,	,
	NC090C40  ,	 B,	2018/6/14 上午 12:00:00,	5,	2430,	1011TR435A               ,	4.583,	0.600,	,	          ,	,
	NC090C40  ,	 B,	2018/6/14 上午 12:00:00,	6,	2070,	121101250A               ,	1000.000,	0.900,	0.210     ,	          ,	L TYPE                                  ,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	1,	2070,	1071P20251               ,	1.159,	15.000,	,	          ,	                                        ,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	2,	2200,	1091A07C21               ,	81.180,	0.150,	69        ,	          ,	,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	3,	2300,	1081125001               ,	0.132,	4.000,	,	          ,	,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	4,	2410,	1101L70545               ,	54.000,	3.000,	,	          ,	,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	5,	2430,	1011TR045A               ,	3.161,	0.600,	,	          ,	,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	6,	2070,	121100604A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	1,	2070,	1071P20251               ,	2.358,	15.000,	,	          ,	,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	2,	2200,	1091A10C41               ,	111.100,	0.150,	76        ,	          ,	,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	3,	2300,	1081352003               ,	0.275,	4.000,	,	          ,	,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	4,	2410,	1101L70535               ,	48.000,	3.000,	,	          ,	                                        ,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	5,	2430,	1011TR058B               ,	5.238,	0.600,	,	          ,	,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	6,	2070,	121100447A               ,	1000.000,	0.900,	0.360     ,	          ,	,
	MA048152  ,	 A,	2021/2/2 上午 12:00:00,	1,	2070,	121102012A               ,	1000.000,	0.900,	0.260     ,	          ,	,
	MA048152  ,	 A,	2021/2/2 上午 12:00:00,	2,	2430,	1011TR011A               ,	2.292,	0.600,	          ,	          ,	,
	MA048152  ,	 A,	2021/2/2 上午 12:00:00,	3,	2070,	1071P20251               ,	0.347,	15.000,	          ,	          ,	,
	MA048152  ,	 A,	2021/2/2 上午 12:00:00,	4,	2200,	1091A07C21               ,	64.436,	0.150,	54        ,	          ,	,
	MA048152  ,	 A,	2021/2/2 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.100,	4.000,	          ,	          ,	                                        ,
	MA048152  ,	 A,	2021/2/2 上午 12:00:00,	6,	2410,	1101L70535               ,	48.000,	3.000,	          ,	          ,	,
	MW048012  ,	 A,	2020/4/9 上午 12:00:00,	1,	2070,	1071P20251               ,	2.358,	15.000,	,	          ,	,
	MW048012  ,	 A,	2020/4/9 上午 12:00:00,	2,	2200,	1091A10C41               ,	111.100,	0.150,	76        ,	          ,	,
	MW048012  ,	 A,	2020/4/9 上午 12:00:00,	3,	2300,	1081125001               ,	0.275,	4.000,	,	          ,	,
	MW048012  ,	 A,	2020/4/9 上午 12:00:00,	4,	2410,	1101L70535               ,	48.000,	3.000,	,	          ,	                                        ,
	MW048012  ,	 A,	2020/4/9 上午 12:00:00,	5,	2430,	1011TR058B               ,	5.238,	0.600,	,	          ,	,
	MW048012  ,	 A,	2020/4/9 上午 12:00:00,	6,	2070,	121100447A               ,	1000.000,	0.900,	0.360     ,	          ,	,
	AB036109  ,	 B,	2019/4/17 上午 12:00:00,	1,	2070,	1071P49001               ,	1.036,	15.000,	,	          ,	,
	AB036109  ,	 B,	2019/4/17 上午 12:00:00,	2,	2200,	1091A07C41               ,	82.190,	0.150,	52        ,	          ,	0.7 AU                                  ,
	AB036109  ,	 B,	2019/4/17 上午 12:00:00,	3,	2300,	1081G770G1               ,	0.159,	4.000,	,	          ,	,
	AB036109  ,	 B,	2019/4/17 上午 12:00:00,	4,	2430,	1011TR139A               ,	2.245,	0.600,	,	          ,	,
	AB036109  ,	 B,	2019/4/17 上午 12:00:00,	5,	2070,	120100233A               ,	1000.000,	0.400,	0.203     ,	          ,	,
	TN066139  ,	 B,	2020/7/13 上午 12:00:00,	5,	2300,	10819200H2               ,	0.717,	4.000,	          ,	          ,	20200709007換CPD                        ,
	TN066139  ,	 B,	2020/7/13 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TN066139  ,	 B,	2020/7/13 上午 12:00:00,	1,	2070,	120101097A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TN066139  ,	 B,	2020/7/13 上午 12:00:00,	2,	2430,	1011TR024B               ,	10.185,	0.600,	          ,	          ,	,
	TN066139  ,	 B,	2020/7/13 上午 12:00:00,	3,	2070,	1071F76004               ,	0.287,	14.000,	          ,	          ,	,
	TN066139  ,	 B,	2020/7/13 上午 12:00:00,	4,	2200,	1091A08C41               ,	200.418,	0.150,	77        ,	          ,	0.8 mil Au                              ,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	1,	2070,	121101120A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	2,	2430,	1011TR052A               ,	5.263,	0.600,	,	          ,	,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	3,	2070,	1071P62001               ,	0.784,	7.000,	,	          ,	,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	4,	2200,	1091A07T41               ,	51.440,	0.150,	75        ,	          ,	,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	5,	2300,	10811802H1               ,	0.221,	4.000,	,	          ,	,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	6,	2410,	1101L70545               ,	84.000,	3.000,	,	          ,	,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	1,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	2,	2070,	120100726A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	3,	2430,	1011TR119A               ,	10.185,	0.600,	,	          ,	,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	4,	2070,	1071F76004               ,	1.617,	14.000,	,	          ,	2070站 Die1 75um 7C14104C               ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	5,	2130,	1071F76004               ,	1.294,	14.000,	,	          ,	2130站 Die2 175um SPACER                ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	6,	3130,	1071F76004               ,	1.617,	14.000,	,	          ,	3130站 Die3 75um 7C14104C               ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	7,	2200,	1091A08C41               ,	75.000,	0.150,	55        ,	          ,	2200站 WB 0.8AU                         ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	8,	3200,	1091A08C41               ,	86.104,	0.150,	56        ,	          ,	3200站 WB2 0.8AU                        ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	9,	2300,	108192HF25               ,	0.720,	4.000,	,	          ,	,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	10,	2070,	SUBMATWCS003             ,	1000.000,	0.800,	,	          ,	2070站 Die1 75um 7C14104C               ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	11,	2130,	SUBMATWCM499             ,	1000.000,	0.800,	,	          ,	2130站 Die2 175um SPACER                ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	12,	3130,	SUBMATWCS003             ,	1000.000,	0.800,	,	          ,	3130站 Die3 75um 7C14104C               ,
	KM134001  ,	 C,	2021/1/5 上午 12:00:00,	1,	2070,	121101528A               ,	1000.000,	0.900,	0.130     ,	          ,	,
	KM134001  ,	 C,	2021/1/5 上午 12:00:00,	2,	2430,	1011TR678A               ,	6.433,	0.600,	,	          ,	,
	KM134001  ,	 C,	2021/1/5 上午 12:00:00,	3,	2070,	1071F76004               ,	0.737,	14.000,	,	          ,	BOT DIE 12  110um                       ,
	KM134001  ,	 C,	2021/1/5 上午 12:00:00,	4,	2130,	1071F310JB               ,	0.737,	14.000,	,	          ,	TOP DIE 12  110um                       ,
	KM134001  ,	 C,	2021/1/5 上午 12:00:00,	5,	2300,	1081760LB7               ,	0.228,	4.000,	,	          ,	20201224002換CPD                        ,
	KM134001  ,	 C,	2021/1/5 上午 12:00:00,	6,	2410,	1101L70530               ,	134.000,	3.000,	,	          ,	,
	KM134001  ,	 C,	2021/1/5 上午 12:00:00,	7,	2070,	SUBMATWGA017             ,	1000.000,	0.800,	,	          ,	BOT DIE 12  110um EM76012               ,
	KM134001  ,	 C,	2021/1/5 上午 12:00:00,	8,	2130,	SUBMATWGA018             ,	1000.000,	0.800,	,	          ,	TOP DIE 12  110um EM310JP               ,
	KM134001  ,	 C,	2021/1/5 上午 12:00:00,	9,	2200,	1091A07M41               ,	65.122,	0.150,	78R       ,	          ,	0.7 mil Au (R)                          ,
	KM134001  ,	 C,	2021/1/5 上午 12:00:00,	10,	3200,	1091A07M41               ,	85.512,	0.150,	78R       ,	          ,	0.7 mil Au (R)                          ,
	5L041026  ,	 A,	,	1,	2052,	1221C20036               ,	1000.000,	10.000,	          ,	          ,	,
	5L041026  ,	 A,	,	2,	2052,	1221C20007               ,	7000.000,	10.000,	          ,	          ,	,
	5L041026  ,	 A,	,	3,	2052,	1221C20045               ,	1000.000,	10.000,	          ,	          ,	,
	5L041026  ,	 A,	,	4,	2052,	1221D20001               ,	1000.000,	10.000,	          ,	          ,	,
	5L041026  ,	 A,	,	5,	2052,	1221D20004               ,	1000.000,	10.000,	          ,	          ,	,
	5L041026  ,	 A,	,	6,	2052,	1221R20060               ,	2000.000,	10.000,	          ,	          ,	,
	5L041026  ,	 A,	,	7,	2070,	121102227A               ,	1000.000,	0.900,	0.320     ,	          ,	ASE                                     ,
	5L041026  ,	 A,	,	8,	2070,	1071F350L1               ,	0.053,	14.000,	          ,	          ,	,
	5L041026  ,	 A,	,	9,	2130,	1071F350L2               ,	0.149,	14.000,	          ,	          ,	,
	5L041026  ,	 A,	,	10,	3130,	1071F76004               ,	0.175,	14.000,	          ,	          ,	,
	5L041026  ,	 A,	,	11,	3330,	1071F76004               ,	2.306,	14.000,	          ,	          ,	,
	5L041026  ,	 A,	,	12,	2200,	1091A06C41               ,	115.272,	0.150,	143       ,	          ,	,
	5L041026  ,	 A,	,	13,	2300,	1081A381C1               ,	0.186,	4.000,	          ,	          ,	,
	5L041026  ,	 A,	,	14,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	5L041026  ,	 A,	,	15,	2052,	SUBMATSHQ304             ,	1000.000,	0.800,	,	          ,	AHQ0415L1003B                           ,
	5L041026  ,	 A,	,	16,	2070,	SUBMATWHQ165             ,	1000.000,	0.800,	,	          ,	W25Q16JVWI                              ,
	5L041026  ,	 A,	,	17,	2130,	SUBMATWHQ034             ,	1000.000,	0.800,	,	          ,	EFHV1303A(EU2751)                       ,
	5L041026  ,	 A,	,	18,	3130,	SUBMATWHQ166             ,	1000.000,	0.800,	,	          ,	EM32F867A(EUF703)                       ,
	5L041026  ,	 A,	,	19,	3330,	SUBMATWHQ168             ,	1000.000,	0.800,	,	          ,	EFSA120SA(EL3719)                       ,
	5S022001  ,	 A,	2020/9/10 上午 12:00:00,	1,	2070,	121102115A               ,	1000.000,	0.900,	0.220     ,	          ,	,
	5S022001  ,	 A,	2020/9/10 上午 12:00:00,	2,	2070,	1071F76004               ,	1.453,	14.000,	          ,	          ,	,
	5S022001  ,	 A,	2020/9/10 上午 12:00:00,	3,	2200,	1091A06C41               ,	22.496,	0.150,	34R       ,	          ,	0.6 mil Au(R)                           ,
	5S022001  ,	 A,	2020/9/10 上午 12:00:00,	4,	2300,	1081A381C1               ,	0.100,	4.000,	          ,	          ,	,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	1,	2052,	1221C20007               ,	6000.000,	10.000,	          ,	          ,	,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	2,	2052,	1221D20001               ,	1000.000,	10.000,	          ,	          ,	,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	3,	2070,	121102226A               ,	1000.000,	0.900,	0.200     ,	          ,	,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	4,	2070,	1071F76004               ,	0.175,	14.000,	          ,	          ,	,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	5,	2130,	1071F40001               ,	1.350,	14.000,	          ,	          ,	,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	6,	2200,	1091A06C41               ,	49.728,	0.150,	62        ,	          ,	,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	7,	3200,	1091A06C41               ,	33.878,	0.150,	32        ,	          ,	,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	8,	2300,	1081A381C1               ,	0.193,	4.000,	          ,	          ,	,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	9,	2052,	1101T70525               ,	8.680,	3.000,	          ,	          ,	,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	10,	2070,	SUBMATWHQ147             ,	1000.000,	0.800,	,	          ,	EUF703C                                 ,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	11,	2130,	SUBMATWHQ178             ,	1000.000,	0.800,	,	          ,	EU2754A                                 ,
	2J044032  ,	 B,	2021/8/20 上午 12:00:00,	12,	2052,	SUBMATSHQ287             ,	1000.000,	0.800,	,	          ,	AHQ0442J3003A                           ,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	1,	2052,	1221C20007               ,	6000.000,	10.000,	          ,	          ,	,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	2,	2052,	1221D20001               ,	1000.000,	10.000,	          ,	          ,	,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	3,	2070,	121102226A               ,	1000.000,	0.900,	0.200     ,	          ,	,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	4,	2070,	1071F76004               ,	0.175,	14.000,	          ,	          ,	,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	5,	2130,	1071F40001               ,	1.350,	14.000,	          ,	          ,	,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	6,	2200,	1091A06C41               ,	49.728,	0.150,	62        ,	          ,	,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	7,	3200,	1091A06C41               ,	33.878,	0.150,	32        ,	          ,	,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	8,	2300,	1081A381C1               ,	0.176,	4.000,	          ,	          ,	,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	9,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	10,	2070,	SUBMATWHQ147             ,	1000.000,	0.800,	,	          ,	EUF703C                                 ,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	11,	2130,	SUBMATWHQ179             ,	1000.000,	0.800,	,	          ,	EU2754A                                 ,
	2J044033  ,	 A,	2021/8/20 上午 12:00:00,	12,	2052,	SUBMATSHQ288             ,	1000.000,	0.800,	,	          ,	AHQ0442J3005A                           ,
	MA048134  ,	 A,	,	1,	2070,	121101883A               ,	1000.000,	0.900,	0.260     ,	          ,	,
	MA048134  ,	 A,	,	2,	2430,	1011TR076A               ,	2.292,	0.600,	          ,	          ,	,
	MA048134  ,	 A,	,	3,	2070,	1071F310JB               ,	0.675,	14.000,	          ,	          ,	,
	MA048134  ,	 A,	,	4,	2200,	1091A08C41               ,	65.196,	0.150,	59        ,	          ,	0.8mil (Au)                             ,
	MA048134  ,	 A,	,	5,	2300,	1081G1250B               ,	0.099,	4.000,	          ,	          ,	,
	MA048134  ,	 A,	,	6,	2410,	1101L70535               ,	48.000,	3.000,	          ,	          ,	,
	TS054034  ,	 A,	2017/2/10 上午 12:00:00,	4,	2070,	120100701A               ,	1000.000,	0.400,	          ,	          ,	                                        ,
	TS054034  ,	 A,	2017/2/10 上午 12:00:00,	1,	2300,	108192HF25               ,	0.720,	4.000,	,	          ,	,
	TS054034  ,	 A,	2017/2/10 上午 12:00:00,	2,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TS054034  ,	 A,	2017/2/10 上午 12:00:00,	3,	2430,	1011TR119A               ,	10.185,	0.600,	,	          ,	,
	TS054034  ,	 A,	2017/2/10 上午 12:00:00,	5,	2070,	1071P49001               ,	2.066,	15.000,	,	          ,	                                        ,
	TS054034  ,	 A,	2017/2/10 上午 12:00:00,	6,	2200,	1091A07C41               ,	84.620,	0.150,	60        ,	          ,	0.7 AU                                  ,
	TG048077  ,	 C,	2014/7/22 上午 12:00:00,	1,	2070,	120100416B               ,	1000.000,	0.400,	          ,	          ,	                                        ,
	TG048077  ,	 C,	2014/7/22 上午 12:00:00,	2,	2070,	1071P49001               ,	4.081,	15.000,	,	          ,	,
	TG048077  ,	 C,	2014/7/22 上午 12:00:00,	3,	2200,	1091A09C41               ,	136.922,	0.150,	48        ,	          ,	0.9 AU                                  ,
	TG048077  ,	 C,	2014/7/22 上午 12:00:00,	4,	2300,	108192HF05               ,	0.788,	4.000,	,	          ,	,
	TG048077  ,	 C,	2014/7/22 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TG048077  ,	 C,	2014/7/22 上午 12:00:00,	6,	2430,	1011TR070A               ,	11.460,	0.600,	,	          ,	,
	C9078033  ,	 A,	2019/12/30 上午 12:00:00,	1,	2070,	1071P62001               ,	2.132,	15.000,	,	          ,	                                        ,
	C9078033  ,	 A,	2019/12/30 上午 12:00:00,	2,	2200,	1091A06C21               ,	55.952,	0.150,	78        ,	          ,	0.6mil Au ( 2N )                        ,
	C9078033  ,	 A,	2019/12/30 上午 12:00:00,	3,	2300,	1081G77105               ,	0.185,	4.000,	,	          ,	,
	C9078033  ,	 A,	2019/12/30 上午 12:00:00,	4,	2410,	1101L73245               ,	78.000,	3.000,	,	          ,	SAC302 0.45MM                           ,
	C9078033  ,	 A,	2019/12/30 上午 12:00:00,	5,	2430,	1010TR268A               ,	4.583,	0.600,	,	          ,	,
	C9078033  ,	 A,	2019/12/30 上午 12:00:00,	6,	2070,	121101953A               ,	1000.000,	0.600,	0.240     ,	          ,	W078C081019                             ,
	EF096062  ,	 A,	,	1,	2070,	121102275A               ,	1000.000,	0.600,	0.240     ,	          ,	W096E091339A(Ryowa)                     ,
	EF096062  ,	 A,	,	2,	2430,	1010TR276A               ,	5.789,	0.600,	          ,	          ,	,
	EF096062  ,	 A,	,	3,	2070,	1071P62022               ,	3.951,	15.000,	          ,	          ,	,
	EF096062  ,	 A,	,	4,	2200,	1091A06C21               ,	80.218,	0.150,	102       ,	          ,	0.6mil Au                               ,
	EF096062  ,	 A,	,	5,	2300,	1081G77105               ,	0.248,	4.000,	          ,	          ,	,
	EF096062  ,	 A,	,	6,	2410,	1101L73245               ,	96.000,	3.000,	          ,	          ,	,
	EC096014  ,	 C,	2020/6/23 上午 12:00:00,	1,	2070,	1071P62001               ,	2.148,	7.000,	,	          ,	20170525012 DA改用量                    ,
	EC096014  ,	 C,	2020/6/23 上午 12:00:00,	2,	2200,	1091A06T21               ,	65.320,	0.150,	91        ,	          ,	0.6 AU 2N                               ,
	EC096014  ,	 C,	2020/6/23 上午 12:00:00,	3,	2410,	1101L73245               ,	96.000,	3.000,	,	          ,	SAC302 0.45mm                           ,
	EC096014  ,	 C,	2020/6/23 上午 12:00:00,	4,	2070,	121101324A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EC096014  ,	 C,	2020/6/23 上午 12:00:00,	5,	2430,	1010TR744A               ,	5.392,	0.600,	,	          ,	,
	EC096014  ,	 C,	2020/6/23 上午 12:00:00,	6,	2300,	1081G771S1               ,	0.222,	4.000,	,	          ,	                                        ,
	TW048240  ,	 C,	2020/2/11 上午 12:00:00,	1,	2070,	1071F76005               ,	0.514,	14.000,	,	          ,	,
	TW048240  ,	 C,	2020/2/11 上午 12:00:00,	2,	2200,	1091A07T41               ,	57.600,	0.150,	37        ,	          ,	0.7 AU                                  ,
	TW048240  ,	 C,	2020/2/11 上午 12:00:00,	3,	2300,	108192HF07               ,	0.717,	4.000,	,	          ,	,
	TW048240  ,	 C,	2020/2/11 上午 12:00:00,	4,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TW048240  ,	 C,	2020/2/11 上午 12:00:00,	5,	2430,	1010TR251A               ,	11.458,	0.600,	,	          ,	,
	TW048240  ,	 C,	2020/2/11 上午 12:00:00,	6,	2070,	120100356A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	1,	2070,	1071P62001               ,	2.019,	7.000,	,	          ,	20170525012 DA改用量                    ,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	2,	2200,	1091A06T41               ,	72.500,	0.150,	93        ,	          ,	,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	3,	2410,	1101L70542               ,	96.000,	3.000,	,	          ,	                                        ,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	4,	2070,	121101320A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	5,	2430,	1010TR744A               ,	5.392,	0.600,	,	          ,	,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	6,	2300,	1081G750V5               ,	0.222,	4.000,	,	          ,	                                        ,
	TW048487  ,	 A,	2019/9/4 上午 12:00:00,	1,	2070,	120100415A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TW048487  ,	 A,	2019/9/4 上午 12:00:00,	2,	2430,	1010TR251A               ,	11.458,	0.600,	          ,	          ,	,
	TW048487  ,	 A,	2019/9/4 上午 12:00:00,	3,	2200,	1091A07T41               ,	52.850,	0.150,	40        ,	          ,	,
	TW048487  ,	 A,	2019/9/4 上午 12:00:00,	4,	2300,	108192HF07               ,	0.717,	4.000,	          ,	          ,	,
	TW048487  ,	 A,	2019/9/4 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TW048487  ,	 A,	2019/9/4 上午 12:00:00,	6,	2070,	1071F76004               ,	1.077,	14.000,	,	          ,	,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	1,	2070,	1071P62001               ,	1.900,	7.000,	,	          ,	20170525012 DA改用量                    ,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	2,	2200,	1091A06T41               ,	63.000,	0.150,	71        ,	          ,	0.6 AU 4N                               ,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	3,	2410,	1101L70542               ,	78.000,	3.000,	,	          ,	,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	4,	2430,	1010TR268A               ,	4.583,	0.600,	,	          ,	,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	5,	2300,	1081G750V5               ,	0.185,	4.000,	,	          ,	,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	6,	2070,	121100987A               ,	1000.000,	0.600,	0.240     ,	          ,	Ryowa ST                                ,
	TW048488  ,	 A,	,	1,	2070,	120100473A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TW048488  ,	 A,	,	2,	2430,	1010TR251A               ,	11.458,	0.600,	,	          ,	,
	TW048488  ,	 A,	,	3,	2070,	1071F76004               ,	2.803,	14.000,	,	          ,	一次上4顆 Die                           ,
	TW048488  ,	 A,	,	4,	2200,	1091A08T41               ,	115.500,	0.150,	96        ,	          ,	0.8mil Au                               ,
	TW048488  ,	 A,	,	5,	2300,	10819240H4               ,	0.717,	4.000,	,	          ,	,
